date,open,high,low,close,Adj Close,Volume
2020-01-02,94.23536682128906,96.42542266845705,94.23536682128906,96.37507629394533,90.96825408935548,4451584
2020-01-03,94.98426818847656,97.32536315917967,94.7199478149414,96.50724029541016,91.09300231933594,4969756
2020-01-06,96.5701675415039,96.81560516357422,95.9723129272461,96.71491241455078,91.28903198242188,4139504
2020-01-07,95.59471130371094,96.6834487915039,95.59471130371094,96.40654754638672,90.99797058105467,4348775
2020-01-08,96.36249542236328,97.2624282836914,96.11705780029295,96.5512924194336,91.13459014892578,3772445
2020-01-09,96.79043579101562,97.03587341308594,96.36249542236328,96.69603729248048,91.27120971679688,4672455
2020-01-10,96.92259216308594,96.92259216308594,95.2989273071289,95.56954193115234,90.20791625976562,4605240
2020-01-13,95.67023468017578,95.9723129272461,95.2989273071289,95.6891098022461,90.32078552246094,4910010
2020-01-14,95.26116943359376,95.9156723022461,95.10383605957033,95.36815643310548,90.017822265625,4987712
2020-01-15,95.43109130859376,96.33102416992188,95.12271881103516,95.63247680664062,90.26732635498048,4937023
2020-01-16,96.04153442382812,96.92888641357422,96.04153442382812,96.6331024169922,91.21180725097656,5671300
2020-01-17,97.11138916015624,97.87916564941406,96.71491241455078,97.16802978515624,91.71672821044922,7365492
2020-01-21,96.82819366455078,97.86658477783205,96.14852142333984,97.21208190917967,91.75830841064452,7797382
2020-01-22,97.15544128417967,97.58338928222656,96.4946517944336,96.78414154052734,91.3543701171875,5546881
2020-01-23,96.67086029052734,97.0673370361328,96.02894592285156,96.79043579101562,91.3603057861328,6369348
2020-01-24,96.53870391845705,97.1806182861328,95.90308380126952,96.40654754638672,90.99797058105467,5879141
2020-01-27,95.02202606201172,95.63247680664062,94.40528869628906,95.04719543457033,89.71488189697266,6889427
2020-01-28,94.73253631591795,97.17432403564452,93.17180633544922,96.19886779785156,90.80194854736328,9083677
2020-01-29,96.86595153808594,96.88483428955078,95.32410430908205,96.17369079589844,90.77816772460938,6079832
2020-01-30,95.3052215576172,97.04845428466795,95.3052215576172,96.91629791259766,91.47911834716795,6958867
2020-01-31,96.412841796875,96.65198516845705,94.15985107421876,94.5248565673828,89.22183990478516,7325131
2020-02-03,95.06607818603516,95.8527374267578,94.26683044433594,94.36752319335938,89.0733413696289,7450027
2020-02-04,95.31151580810548,96.4946517944336,95.28634643554688,96.28697204589844,90.88509368896484,6090160
2020-02-05,97.35682678222656,97.94210052490234,96.53870391845705,97.94210052490234,92.44737243652344,5727709
2020-02-06,98.40780639648438,98.64065551757812,97.65890502929688,98.30081939697266,92.78596496582033,6011664
2020-02-07,98.1749496459961,99.34549713134766,97.92951202392578,98.69729614257812,93.16020965576172,7886048
2020-02-10,99.19446563720705,99.4210205078125,97.52674865722656,98.52108001708984,92.99386596679688,6419878
2020-02-11,99.57205963134766,99.71051025390624,97.46381378173828,97.70295715332033,92.22164916992188,8577104
2020-02-12,97.64002227783205,98.0364990234375,96.63939666748048,97.65890502929688,92.18006134033205,9167100
2020-02-13,96.9351806640625,97.32536315917967,96.23662567138672,96.3247299194336,91.35343170166016,5420874
2020-02-14,96.33731842041016,96.94776916503906,96.01636505126952,96.5764617919922,91.59217071533205,6175331
2020-02-18,95.78350830078124,95.80868530273438,94.62554931640624,95.20452880859376,90.29104614257812,4553280
2020-02-19,95.37445068359376,95.63876342773438,94.48080444335938,94.82693481445312,89.93293762207031,5339993
2020-02-20,94.6444320678711,94.86469268798828,93.0962905883789,94.3360595703125,89.46739959716797,5380831
2020-02-21,94.18502044677734,95.4122085571289,93.59345245361328,95.3555679321289,90.43427276611328,6796948
2020-02-24,92.75645446777344,93.24732208251952,91.59219360351562,92.24669647216795,87.48587036132812,10190257
2020-02-25,92.45437622070312,92.83826446533205,87.1302719116211,87.35682678222656,82.8483657836914,12089748
2020-02-26,88.2315902709961,90.10698699951172,86.9037094116211,87.08621978759766,82.59170532226562,13401785
2020-02-27,85.57583618164062,86.50724029541016,83.15292358398438,83.18439483642578,78.89126586914062,16203986
2020-02-28,80.01258850097656,82.45437622070312,79.19446563720703,82.18376159667969,77.9422836303711,19610008
2020-03-02,82.75645446777344,84.41158294677734,80.71113586425781,84.37381744384766,80.01929473876953,14433840
2020-03-03,84.29200744628906,86.96664428710938,82.66834259033203,83.40465545654297,79.10014343261719,14444010
2020-03-04,84.60667419433594,88.00503540039062,83.53052520751953,87.50157165527344,82.98563385009766,9077480
2020-03-05,85.01573181152344,85.26746368408203,78.79798889160156,79.57205963134766,75.4653549194336,13601522
2020-03-06,76.56387329101562,80.00629425048828,75.51919555664062,79.59722900390625,75.48924255371094,13614711
2020-03-09,72.63687896728516,74.92762756347656,70.80553436279297,72.59912109375,68.85230255126953,13778378
2020-03-10,75.37445068359375,75.82756805419922,71.44744873046875,75.12271881103516,71.24564361572266,14774045
2020-03-11,72.88861083984375,73.52423095703125,67.19949340820312,67.65890502929688,64.16704559326172,16346679
2020-03-12,59.23222351074219,68.6469497680664,58.40150833129883,64.5059814453125,61.17683410644531,30644501
2020-03-13,68.62806701660156,69.71051025390625,62.020137786865234,66.33102416992188,62.907691955566406,26649596
2020-03-16,60.01258850097656,62.39144134521485,57.0044059753418,57.22467041015625,54.27130889892578,19586014
2020-03-17,57.30648040771485,58.81057357788086,52.11453628540039,58.42668151855469,55.41128921508789,25522359
2020-03-18,54.02139663696289,54.07174301147461,43.43612289428711,49.96853256225586,47.38966751098633,36292760
2020-03-19,49.861549377441406,53.80742645263672,45.4247932434082,52.712398529052734,49.991920471191406,25171667
2020-03-20,53.39836502075195,55.90937805175781,46.1170539855957,51.93832778930664,49.2578010559082,22923550
2020-03-23,50.35242462158203,50.40276718139648,45.50031661987305,47.16802978515625,44.733699798583984,19084526
2020-03-24,50.409061431884766,55.03461456298828,50.35242462158203,54.60037612915039,51.7824592590332,20411023
2020-03-25,55.30522155761719,63.04594039916992,54.298301696777344,60.53492736816406,57.41072845458984,19096125
2020-03-26,61.67400741577149,66.07300567626953,61.044681549072266,65.85273742675781,62.454078674316406,23079589
2020-03-27,61.67400741577149,64.02140045166016,60.74260330200195,61.13908004760742,57.98370361328125,16126443
2020-03-30,60.465702056884766,62.77532958984375,59.60352325439453,61.98237991333008,58.78348159790039,12019832
2020-03-31,61.22089385986328,62.42919921875,59.07489013671875,59.3643798828125,56.30059814453125,11616702
2020-04-01,56.3121452331543,57.898048400878906,55.58842086791992,57.50157165527344,54.53392791748047,19658472
2020-04-02,56.40654373168945,58.05538177490234,53.561988830566406,54.12838363647461,51.3348274230957,20980044
2020-04-03,51.0,53.29999923706055,48.04999923706055,49.93000030517578,47.353126525878906,18932300
2020-04-06,54.47999954223633,58.900001525878906,52.63999938964844,57.560001373291016,54.58934020996094,28777500
2020-04-07,62.41999816894531,64.48999786376953,57.220001220703125,57.7599983215332,54.77901458740234,27110200
2020-04-08,58.34999847412109,63.97999954223633,57.900001525878906,62.619998931884766,59.38819122314453,26540900
2020-04-09,67.0,68.0999984741211,63.5099983215332,64.70999908447266,61.37032699584961,24734300
2020-04-13,64.2300033569336,64.4000015258789,60.09000015258789,61.83000183105469,58.63896560668945,15181800
2020-04-14,63.630001068115234,65.33999633789062,62.59999847412109,65.06999969482422,61.71175384521485,16758300
2020-04-15,65.0,65.11000061035156,61.22999954223633,62.33000183105469,59.113162994384766,16662100
2020-04-16,62.459999084472656,62.720001220703125,61.29999923706055,62.45000076293945,59.226959228515625,14108100
2020-04-17,64.75,66.5,64.18000030517578,66.06999969482422,62.66012573242188,14111000
2020-04-20,64.5,66.93000030517578,63.720001220703125,64.9800033569336,61.62640380859375,10564000
2020-04-21,63.619998931884766,64.55000305175781,62.150001525878906,62.650001525878906,59.41664505004883,9877400
2020-04-22,64.31999969482422,64.9000015258789,63.09999847412109,63.45000076293945,60.17535781860352,9439900
2020-04-23,63.88999938964844,64.87999725341797,63.25,63.290000915527344,60.02361679077149,9320000
2020-04-24,63.97999954223633,64.08000183105469,62.5,63.43000030517578,60.156394958496094,8557100
2020-04-27,64.43000030517578,65.41999816894531,63.84000015258789,65.06999969482422,61.71175384521485,8305700
2020-04-28,66.5199966430664,67.29000091552734,64.80999755859375,65.38999938964844,62.015228271484375,10477000
2020-04-29,67.3499984741211,68.79000091552734,66.05999755859375,67.9000015258789,64.39568328857422,10327900
2020-04-30,67.44999694824219,67.44999694824219,64.69999694824219,64.80999755859375,61.46517181396485,12472200
2020-05-01,63.5,63.61000061035156,60.220001220703125,61.11000061035156,57.95612335205078,13680400
2020-05-04,60.02000045776367,60.02999877929688,57.56999969482422,58.84999847412109,55.81276321411133,15623300
2020-05-05,60.2599983215332,60.470001220703125,58.869998931884766,59.0,55.955020904541016,12776400
2020-05-06,59.29999923706055,59.38999938964844,57.75,57.91999816894531,54.930755615234375,8822100
2020-05-07,58.630001068115234,59.2400016784668,56.43999862670898,57.0099983215332,54.06772613525391,26893800
2020-05-08,57.720001220703125,58.75,57.34999847412109,58.66999816894531,55.642051696777344,10177300
2020-05-11,57.720001220703125,57.93000030517578,56.33000183105469,57.36000061035156,54.399658203125,10652600
2020-05-12,57.380001068115234,58.43999862670898,56.720001220703125,56.720001220703125,53.79269027709961,10906200
2020-05-13,56.09000015258789,56.09000015258789,53.18000030517578,54.09999847412109,51.30790710449219,13948000
2020-05-14,52.66999816894531,53.90999984741211,51.130001068115234,53.86000061035156,51.53275680541992,16745200
2020-05-15,53.040000915527344,53.27000045776367,51.65999984741211,52.72999954223633,50.45158386230469,22048800
2020-05-18,55.650001525878906,58.619998931884766,55.52000045776367,57.900001525878906,55.398193359375,19741400
2020-05-19,57.88999938964844,60.13999938964844,57.400001525878906,57.93999862670898,55.43645858764648,14442300
2020-05-20,58.709999084472656,59.06999969482422,57.68999862670898,57.79999923706055,55.302513122558594,10344800
2020-05-21,58.29999923706055,60.209999084472656,58.20000076293945,60.09999847412109,57.50313568115234,10309900
2020-05-22,60.38999938964844,60.77000045776367,59.33000183105469,60.0,57.40745162963867,6510700
2020-05-26,62.560001373291016,65.55000305175781,62.36000061035156,64.47000122070312,61.68430709838867,15937800
2020-05-27,67.0,67.98999786376953,65.16999816894531,66.6500015258789,63.77012252807617,13951600
2020-05-28,68.77999877929688,68.77999877929688,66.13999938964844,67.2699966430664,64.36331176757812,12683200
2020-05-29,65.5999984741211,66.5999984741211,64.13999938964844,64.5199966430664,61.73213577270508,13950600
2020-06-01,65.0,66.04000091552734,64.06999969482422,64.12000274658203,61.34943389892578,11314000
2020-06-02,63.70000076293945,64.19999694824219,62.560001373291016,63.400001525878906,60.66053771972656,14938400
2020-06-03,64.5,67.7300033569336,64.44000244140625,67.47000122070312,64.55467987060547,15875900
2020-06-04,67.0999984741211,67.83000183105469,66.30999755859375,67.51000213623047,64.59295654296875,10135000
2020-06-05,71.02999877929688,73.73999786376953,71.0,72.06999969482422,68.95591735839844,14203100
2020-06-08,72.5,74.93000030517578,72.5,74.16000366210938,70.95561218261719,11945500
2020-06-09,72.6500015258789,72.6500015258789,70.51000213623047,70.54000091552734,67.49203491210938,9964900
2020-06-10,70.13999938964844,70.29000091552734,68.05000305175781,68.36000061035156,65.40621948242188,9765900
2020-06-11,63.9900016784668,65.70999908447266,62.81999969482422,62.84999847412109,60.134307861328125,13709000
2020-06-12,65.97000122070312,66.06999969482422,63.36000061035156,65.37000274658203,62.54542541503906,9589500
2020-06-15,63.0,67.76000213623047,62.43999862670898,67.05000305175781,64.15283203125,13553100
2020-06-16,69.62000274658203,70.0999984741211,66.05000305175781,67.81999969482422,64.88956451416016,11523900
2020-06-17,68.0,68.19999694824219,66.62999725341797,66.9000015258789,64.00931549072266,9294400
2020-06-18,65.83000183105469,67.43000030517578,65.61000061035156,66.87999725341797,63.99017333984375,6431100
2020-06-19,68.36000061035156,68.36000061035156,64.47000122070312,64.88999938964844,62.086158752441406,19144400
2020-06-22,64.80999755859375,65.41999816894531,63.93000030517578,65.04000091552734,62.229679107666016,7566100
2020-06-23,65.45999908447266,65.77999877929688,64.16000366210938,64.54000091552734,61.75128555297852,6935100
2020-06-24,63.9900016784668,64.01000213623047,61.06999969482422,61.720001220703125,59.05313491821289,9880500
2020-06-25,60.91999816894531,61.380001068115234,59.959999084472656,61.060001373291016,58.42164993286133,12717400
2020-06-26,61.02000045776367,61.41999816894531,58.93999862670898,59.09999847412109,56.54634094238281,17537900
2020-06-29,60.18999862670898,61.91999816894531,59.79999923706055,61.91999816894531,59.24449157714844,8908700
2020-06-30,61.04999923706055,61.86000061035156,60.08000183105469,61.619998931884766,58.95745086669922,10746400
2020-07-01,61.77999877929688,62.900001525878906,61.22999954223633,61.61000061035156,58.9478874206543,6860300
2020-07-02,62.66999816894531,63.459999084472656,61.619998931884766,61.790000915527344,59.1201057434082,8238300
2020-07-06,63.060001373291016,63.83000183105469,62.119998931884766,63.31999969482422,60.58399963378906,6128200
2020-07-07,62.540000915527344,62.83000183105469,60.93999862670898,61.0099983215332,58.37380599975586,8783000
2020-07-08,60.880001068115234,61.63999938964844,60.20000076293945,61.0099983215332,58.37380599975586,9306900
2020-07-09,60.65999984741211,60.880001068115234,58.060001373291016,58.11000061035156,55.599117279052734,10778900
2020-07-10,59.09999847412109,60.20000076293945,58.77000045776367,59.63999938964844,57.06300735473633,10458000
2020-07-13,60.27999877929688,60.79999923706055,58.7400016784668,59.34999847412109,56.78553771972656,7440800
2020-07-14,59.0,60.560001373291016,58.45000076293945,60.470001220703125,57.85714340209961,7256800
2020-07-15,62.34999847412109,63.220001220703125,62.04999923706055,62.93999862670898,60.22041320800781,9036900
2020-07-16,62.29999923706055,62.810001373291016,61.45000076293945,62.369998931884766,59.675048828125,5684100
2020-07-17,62.470001220703125,62.61000061035156,61.709999084472656,62.20000076293945,59.51239013671875,10789100
2020-07-20,61.77999877929688,62.02999877929688,60.81999969482422,61.40999984741211,58.75652694702149,6688300
2020-07-21,62.0,63.47999954223633,61.83000183105469,63.04999923706055,60.325660705566406,7395200
2020-07-22,62.59999847412109,63.72999954223633,62.16999816894531,63.630001068115234,60.88060760498047,5758700
2020-07-23,63.59000015258789,64.33000183105469,62.880001068115234,63.119998931884766,60.39263916015625,6043300
2020-07-24,63.209999084472656,63.970001220703125,61.790000915527344,62.06999969482422,59.38800811767578,6058900
2020-07-27,61.650001525878906,61.84999847412109,60.650001525878906,61.09000015258789,58.45035171508789,10194300
2020-07-28,61.7400016784668,61.81999969482422,59.75,61.0,58.36424255371094,13111800
2020-07-29,60.70000076293945,60.9900016784668,59.060001373291016,59.400001525878906,56.833377838134766,11162500
2020-07-30,58.619998931884766,58.650001525878906,57.27000045776367,57.459999084472656,54.97720718383789,12292100
2020-07-31,57.36000061035156,57.380001068115234,56.11000061035156,56.68000030517578,54.23091125488281,11437200
2020-08-03,56.470001220703125,57.52000045776367,55.72999954223633,57.5099983215332,55.02504348754883,8789300
2020-08-04,57.720001220703125,57.90999984741211,57.119998931884766,57.5099983215332,55.02504348754883,7844600
2020-08-05,57.84999847412109,60.04999923706055,57.70000076293945,60.02999877929688,57.4361572265625,10115900
2020-08-06,59.5,60.40999984741211,59.29999923706055,59.869998931884766,57.28306579589844,5786700
2020-08-07,59.869998931884766,61.290000915527344,59.34999847412109,61.22999954223633,58.58430480957031,6263100
2020-08-10,61.5,64.44000244140625,61.36000061035156,64.2300033569336,61.454681396484375,10042600
2020-08-11,65.19000244140625,66.1500015258789,64.08000183105469,64.26000213623047,61.48337936401367,12120800
2020-08-12,65.12999725341797,65.13999938964844,63.380001068115234,64.29000091552734,61.5120849609375,7327000
2020-08-13,63.060001373291016,64.04000091552734,62.650001525878906,63.29999923706055,61.01566696166992,9452000
2020-08-14,62.79999923706055,64.23999786376953,62.59000015258789,63.63999938964844,61.34339904785156,5124400
2020-08-17,63.58000183105469,63.880001068115234,62.68000030517578,62.77000045776367,60.50479888916016,6408400
2020-08-18,62.720001220703125,63.16999816894531,62.02999877929688,62.09999847412109,59.85897445678711,4727700
2020-08-19,62.02000045776367,62.90999984741211,61.5,61.63999938964844,59.41557693481445,5381200
2020-08-20,61.0,61.41999816894531,60.34000015258789,60.9900016784668,58.78903198242188,4689200
2020-08-21,60.66999816894531,61.27999877929688,60.22999954223633,60.27000045776367,58.09501647949219,7067400
2020-08-24,60.400001525878906,62.040000915527344,60.130001068115234,61.880001068115234,59.64691925048828,6379800
2020-08-25,61.36000061035156,61.400001525878906,59.63999938964844,60.95000076293945,58.75048065185547,12678800
2020-08-26,60.63999938964844,60.91999816894531,59.9900016784668,60.77000045776367,58.57697296142578,8659600
2020-08-27,60.7599983215332,61.959999084472656,60.380001068115234,60.900001525878906,58.7022819519043,8749800
2020-08-28,61.119998931884766,62.52999877929688,60.630001068115234,62.2400016784668,59.993927001953125,18550100
2020-08-31,62.18999862670898,63.56999969482422,60.91999816894531,61.0,58.79866790771485,10885700
2020-09-01,60.68999862670898,61.34999847412109,60.119998931884766,60.68000030517578,58.4902229309082,9308800
2020-09-02,61.0,62.150001525878906,60.7599983215332,62.0,59.76258087158203,7511900
2020-09-03,62.18999862670898,63.20000076293945,60.41999816894531,60.86000061035156,58.66372299194336,8515700
2020-09-04,61.4900016784668,62.209999084472656,59.93999862670898,61.16999816894531,58.96253204345703,6785900
2020-09-08,60.380001068115234,60.59000015258789,58.81999969482422,59.25,57.11182022094727,10523800
2020-09-09,59.77000045776367,60.310001373291016,58.88999938964844,59.58000183105469,57.42991638183594,7560700
2020-09-10,60.29999923706055,61.68000030517578,59.380001068115234,59.52000045776367,57.3720817565918,8670400
2020-09-11,59.5,60.900001525878906,59.400001525878906,60.650001525878906,58.4613037109375,9780900
2020-09-14,61.27999877929688,62.22999954223633,61.08000183105469,61.970001220703125,59.73366928100586,6548600
2020-09-15,61.7400016784668,62.43999862670898,60.959999084472656,61.43999862670898,59.22279357910156,7069300
2020-09-16,61.2400016784668,63.72999954223633,60.90999984741211,62.91999816894531,60.64937973022461,8873300
